lat,lon,neighborhood,rooms,bedrooms,bathrooms,surface_covered,ars_price,ars_m2
-34.6052532825,-58.422527714,Almagro,2,1,1,46,6065000,131847
-34.6052532825,-58.422527714,Almagro,2,1,1,33,4069000,123303
-34.6052532825,-58.422527714,Almagro,2,1,1,33,3990000,120909
-34.606082799999996,-58.4019671,Once,2,1,1,44,7020000,159545
-34.6303595,-58.4177522,Boedo,2,1,1,52,7930000,152500
-34.599332200000006,-58.412170499999995,Abasto,2,1,2,43,8606715,200156
-34.634376,-58.460434,Flores,2,1,1,41,6493500,158378
-34.6291816279,-58.453728892600004,Flores,2,1,1,42,9425000,224404
-34.5410956,-58.4648184,Nuñez,2,1,2,75,14950000,199333
-34.536943,-58.4692044,Nuñez,2,1,1,55,14625000,265909
-34.553028000000005,-58.473772,Nuñez,1,0,1,50,9035000,180700
-34.5982704598,-58.4281876326,Almagro,2,1,1,37,6305000,170405
-34.611847,-58.424465000000005,Almagro,1,0,1,36,7670000,213055
-34.6039264,-58.41657560000001,Almagro,2,1,1,51,8125000,159313
-34.5820469,-58.4112942,Palermo,1,0,1,30,12675000,422500
-34.5840368172,-58.42754021060001,Palermo,2,1,1,43,12155000,282674
-34.585938299999995,-58.418004599999996,Palermo,2,1,1,44,9945000,226022
-34.5849285834,-58.411457313,Palermo,2,1,1,38,7150000,188157
-34.5957852,-58.4249797,Palermo,2,1,1,42,8450000,201190
-34.5807389,-58.39825079999999,Palermo,3,1,1,67,20150000,300746
-34.58274801638354,-58.42408525845831,Palermo,2,1,2,60,15275000,254583
-34.598843,-58.415723,Palermo,2,1,1,47,11050000,235106
-34.576955299999995,-58.4398077,Palermo,2,1,1,39,14950000,383333
-34.598843,-58.415723,Palermo,2,1,1,45,8970000,199333
-34.576955299999995,-58.4398077,Palermo,2,1,1,60,35750000,595833
-34.5657251,-58.43327579999999,Palermo,2,1,1,40,10400000,260000
-34.5883836531,-58.406763463599994,Palermo,2,1,1,40,13650000,341250
-34.598843,-58.415723,Palermo,2,1,1,47,12350000,262765
-34.575024,-58.435033600000004,Palermo,2,1,1,37,6370000,172162
-34.597653,-58.416064600000006,Palermo,2,1,1,37,6825000,184459
-34.5780655,-58.426531700000005,Palermo,2,1,1,42,7475000,177976
-34.581016600000005,-58.43837239999999,Palermo,2,1,2,55,13650000,248181
-34.5407531915,-58.4649476038,Belgrano,2,1,2,75,14950000,199333
-34.5868855,-58.4815007,Belgrano,2,1,1,56,9685000,172946
-34.5544025,-58.457731200000005,Belgrano,2,1,1,52,8320000,160000
-34.5656007849,-58.4335764871,Belgrano,2,1,1,40,10400000,260000
-34.564502798,-58.461463261400006,Belgrano,2,1,2,54,13650000,252777
-34.56304306194158,-58.452525346078794,Belgrano,2,1,2,53,16900000,318867
-34.60438679999999,-58.451789399999996,Paternal,2,1,1,42,6500000,154761
-34.588576555100005,-58.40705296,Recoleta,2,1,1,40,13650000,341250
-34.5879344,-58.3887784,Recoleta,2,1,1,108,57200000,529629
-34.59208110032487,-58.39540096725273,Recoleta,2,1,2,76,16250000,213815
-34.592320926300005,-58.4029605368,Recoleta,2,1,1,35,7475000,213571
-34.589701,-58.3936415,Recoleta,2,1,1,44,8970000,203863
-34.58967929999999,-58.4086736,Recoleta,2,1,1,73,21125000,289383
-34.587382500000004,-58.3972762,Recoleta,2,1,1,40,10270000,256750
-34.5849087571,-58.411472019399994,Recoleta,2,1,1,38,7150000,188157
-34.546817,-58.472825,Saavedra,2,1,1,37,7605000,205540
-34.555478401,-58.4798169136,Saavedra,2,1,2,40,10692500,267312
-34.6049143,-58.3976606,Balvanera,2,1,1,38,6305000,165921
-34.614237,-58.393154,Balvanera,1,0,1,20,3243500,162175
-34.5993849,-58.3988174,Balvanera,2,1,1,56,9425000,168303
-34.6195116,-58.4417887,Caballito,2,1,1,39,4615000,118333
-34.5996289,-58.439545200000005,Caballito,2,1,1,40,7475000,186875
-34.5849352558,-58.4114398329,Barrio Norte,2,1,1,38,7150000,188157
-34.5930689,-58.404686899999994,Barrio Norte,2,1,1,86,23400000,272093
-34.5970203,-58.408505741300004,Barrio Norte,2,1,1,46,11050000,240217
-34.5885478321,-58.4070302813,Barrio Norte,2,1,1,40,13650000,341250
-34.5656014357,-58.4334675366,Las Cañitas,2,1,1,40,10400000,260000
-34.594477600000005,-58.44276120000001,Villa Crespo,2,1,1,60,8125000,135416
-34.595387,-58.430728,Villa Crespo,2,1,1,36,7800000,216666
-34.60163988,-58.43410906,Villa Crespo,2,1,1,44,10270000,233409
-34.5943495435,-58.438967043000005,Villa Crespo,2,1,1,36,5655000,157083
-34.5923495596,-58.440448386999996,Villa Crespo,2,1,2,38,5070000,133421
-34.594251891199995,-58.441431631499995,Villa Crespo,2,1,1,46,11375000,247282
-34.60163988,-58.43410906,Villa Crespo,2,1,1,44,10270000,233409
-34.612609,-58.368067,Puerto Madero,1,0,1,28,6890000,246071
-34.61473,-58.361755,Puerto Madero,2,1,1,64,34450000,538281
-34.574071,-58.484991,Villa Urquiza,2,1,1,46,8125000,176630
-34.609464100000004,-58.4810392,Villa del Parque,2,1,1,40,7020000,175500
-34.59963629999999,-58.48338489999999,Villa del Parque,2,1,1,39,9750000,250000
-34.614382299999995,-58.476347399999995,Villa del Parque,2,1,1,44,9750000,221590
-34.59961679999999,-58.487734499999995,Villa del Parque,2,1,2,38,7800000,205263
-34.609464100000004,-58.4810392,Villa del Parque,2,1,1,38,6435000,169342
-34.5986027,-58.4974201,Villa del Parque,2,1,1,33,7800000,236363
-34.609464100000004,-58.4810392,Villa del Parque,2,1,1,41,7150000,174390
-34.5924518919,-58.492128803199996,Villa Pueyrredón,2,1,1,48,8125000,169270
-34.6134107,-58.4624199,Villa General Mitre,2,1,1,40,7150000,178750
-34.599340000000005,-58.378085999999996,Centro / Microcentro,2,1,1,39,7150000,183333
-34.6151326,-58.414233499999995,Once,3,2,1,31,4355000,140483
-34.6283818176,-58.4709452691,Flores,3,2,2,71,9555000,134577
-34.6119465,-58.4114953,Almagro,3,2,1,80,11830000,147875
-34.602596000000005,-58.424802,Almagro,3,2,1,63,13650000,216666
-34.6032193,-58.4327709,Almagro,3,2,1,68,13975000,205514
-34.60736,-58.4173,Almagro,3,2,2,60,14105000,235083
-34.599377600000004,-58.419709700000006,Almagro,3,2,1,66,10335000,156590
-34.6003157,-58.425118000000005,Almagro,3,2,1,60,10335000,172250
-34.6055869,-58.421491,Almagro,3,2,1,63,13000000,206349
-34.5997581591,-58.4138939775,Almagro,3,2,1,46,8125000,176630
-34.6016938057,-58.4303447543,Almagro,3,2,1,45,7800000,173333
-34.5806225,-58.41111,Palermo,3,2,1,57,19175000,336403
-34.5948201,-58.4273022,Palermo,3,2,1,55,10731500,195118
-34.5859904,-58.4384503,Palermo,3,2,1,59,17745000,300762
-34.5905277,-58.419835600000006,Palermo,3,2,2,65,21775000,335000
-34.5991237,-58.4121976,Palermo,3,2,2,60,9035000,150583
-34.5731916,-58.422303899999996,Palermo,3,2,2,110,32500000,295454
-34.5976964951,-58.4147214455,Palermo,3,2,1,75,12935000,172466
-34.5768139,-58.423660999999996,Palermo,3,2,1,80,20800000,260000
-34.5812777,-58.410778500000006,Palermo,3,2,2,64,25350000,396093
-34.5742675,-58.4726895,Belgrano,3,2,2,68,24635000,362279
-34.613783399999996,-58.3912327,Belgrano,3,2,1,76,12935000,170197
-34.553727,-58.459178,Belgrano,3,2,1,65,19175000,295000
-34.5623625,-58.44455229999999,Belgrano,3,2,1,95,16900000,177894
-34.589907000000004,-58.406848,Recoleta,3,2,1,64,16575000,258984
-34.588530600000006,-58.382916099999996,Recoleta,3,2,1,81,21450000,264814
-34.5928898,-58.3870338,Recoleta,3,2,1,93,22750000,244623
-34.594757,-58.388609200000005,Recoleta,6,2,2,272,117000000,430147
-34.5898835,-58.4010897,Recoleta,3,2,2,70,13650000,195000
-34.59263970000001,-58.39501189999999,Recoleta,3,2,2,75,18200000,242666
-34.5883892,-58.4079066,Recoleta,3,2,2,75,23400000,312000
-34.610594799999994,-58.4108975,Balvanera,3,2,1,87,11050000,127011
-34.6123812,-58.4031605,Balvanera,3,2,1,56,7800000,139285
-34.6186463,-58.4392308,Caballito,3,2,1,44,8385000,190568
-34.6077564,-58.444934499999995,Caballito,3,2,1,59,10848500,183872
-34.6124737,-58.461789100000004,Caballito,3,2,2,78,12675000,162500
-34.6150364,-58.4597843,Caballito,3,2,1,69,13650000,197826
-34.612759000000004,-58.438299,Caballito,4,2,2,73,9685000,132671
-34.62859,-58.446055799999996,Caballito,3,2,2,68,12025000,176838
-34.6230963,-58.455462100000005,Caballito,3,2,2,86,22750000,264534
-34.628014,-58.434872,Caballito,3,2,2,89,15418000,173235
-34.592167700000005,-58.446941599999995,Chacarita,3,2,1,55,9945000,180818
-34.6026461,-58.3851535,Tribunales,3,2,2,79,12025000,152215
-34.5994093,-58.3864132,San Nicolás,3,2,2,78,12350000,158333
-34.60359882151155,-58.384141218801176,San Nicolás,3,2,1,63,10335000,164047
-34.601207603,-58.4336412821,Villa Crespo,3,2,1,70,8125000,116071
-34.5961349264,-58.4439191834,Villa Crespo,3,2,1,56,7540000,134642
-34.59866774682071,-58.440375352672746,Villa Crespo,3,2,1,59,7345000,124491
-34.5979526,-58.43884,Villa Crespo,3,2,2,89,11700000,131460
-34.6235879,-58.39964989999999,San Cristobal,3,2,2,98,20150000,205612
-34.622803399999995,-58.4041716,San Cristobal,3,2,2,52,5850000,112500
-34.66666,-58.447790000000005,Villa Soldati,3,2,1,50,2275000,45500
-34.5752179,-58.4839384,Villa Urquiza,3,2,2,69,18135000,262826
-34.5791702448,-58.4906891635,Villa Urquiza,3,2,2,60,13975000,232916
-34.60378529999999,-58.43426329999999,Parque Centenario,3,2,2,130,22100000,170000
-34.6146458268,-58.406459947799995,Once,4,3,1,122,11050000,90573
-34.6283211,-58.4604848,Flores,4,3,2,105,17225000,164047
-34.5482229,-58.4558864,Nuñez,5,3,3,291,149500000,513745
-34.601364399999994,-58.4301434,Almagro,4,3,2,70,11960000,170857
-34.587221,-58.422979299999994,Palermo,4,3,2,100,37050000,370500
-34.5800865,-58.44166479999999,Palermo,4,3,2,87,17875000,205459
-34.5762972,-58.419996499999996,Palermo,6,3,3,276,109200000,395652
-34.576959,-58.405434,Palermo,6,3,3,268,71500000,266791
-34.58794,-58.413925,Palermo,4,3,1,85,14300000,168235
-34.566345,-58.436580000000006,Palermo,5,3,4,158,39975000,253006
-34.56406,-58.44223149999999,Belgrano,4,3,3,110,28600000,260000
-34.570164,-58.445955000000005,Belgrano,4,3,2,124,25870000,208629
-34.559664700000006,-58.4641561,Belgrano,4,3,3,90,29250000,325000
-34.56304306194158,-58.452525346078794,Belgrano,5,3,4,243,55250000,227366
-34.559995,-58.44835500000001,Belgrano,4,3,3,111,21775000,196171
-34.5564649436,-58.4450992571,Belgrano,5,3,1,66,11700000,177272
-34.56304306194158,-58.452525346078794,Belgrano,4,3,4,134,29900000,223134
-34.56304306194158,-58.452525346078794,Belgrano,4,3,4,92,39000000,423913
-34.6060283,-58.473649,Paternal,4,3,2,74,10725000,144932
-34.5970443,-58.387075100000004,Recoleta,4,3,3,331,104000000,314199
-34.592661,-58.39284129999999,Recoleta,6,3,2,244,41925000,171823
-34.5986446,-58.3839289,Recoleta,3,2,2,65,12480000,192000
-34.6044001211,-58.3972717005,Balvanera,4,3,2,92,13325000,144836
-34.619377,-58.429688899999995,Caballito,4,3,3,97,18200000,187628
-34.60522,-58.446780000000004,Caballito,4,3,2,200,24700000,123500
-34.616355,-58.435506000000004,Caballito,4,3,3,114,25675000,225219
-34.6176566411,-58.4309690242,Caballito,4,3,2,107,23660000,221121
-34.61104,-58.43824,Caballito,4,3,2,121,22100000,182644
-34.585998499999995,-58.454436300000005,Chacarita,4,3,1,100,20475000,204750
-34.5979343,-58.4158336,Barrio Norte,4,3,2,95,14950000,157368
-34.5708844,-58.43312099999999,Las Cañitas,4,3,4,92,36400000,395652
-34.601886,-58.454283999999994,Villa Crespo,4,3,1,57,10075000,176754
-34.665052,-58.44308100000001,Villa Soldati,4,3,1,60,4225000,70416
-34.579911700000004,-58.404794200000005,Palermo,5,4,3,251,74750000,297808
-34.5623097,-58.4509529,Belgrano,5,4,5,362,80600000,222651
-34.591484,-58.396181999999996,Recoleta,6,4,3,236,37375000,158368
-34.60522,-58.446780000000004,Caballito,5,4,2,200,24700000,123500
-34.6040507,-58.4324956,Caballito,5,4,4,178,22815000,128174
-34.568978063976985,-58.43429629374218,Las Cañitas,5,4,2,240,55250000,230208
-34.60522,-58.446780000000004,Villa Crespo,5,4,2,200,24700000,123500
-34.60072279999999,-58.440403,Villa Crespo,5,4,2,115,17647500,153456
-34.6146458268,-58.406459947799995,San Cristobal,5,4,1,122,11050000,90573
-34.587382500000004,-58.3972762,Recoleta,8,5,5,568,377000000,663732
-34.596078000000006,-58.39386700000001,Recoleta,6,5,2,191,35750000,187172
-34.5876457,-58.389199899999994,Recoleta,6,5,2,483,162500000,336438
-34.637310799999995,-58.41891700000001,Boedo,3,2,2,67,10075000,150373
-34.590907,-58.418561,Palermo,1,0,1,29,7800000,268965
-34.55922,-58.460547999999996,Belgrano,1,0,1,27,5200000,192592
-34.5620619,-58.4446292,Belgrano,4,3,2,121,26000000,214876
-34.55905,-58.446453000000005,Belgrano,3,2,2,56,15405000,275089
-34.596752,-58.402312,Recoleta,2,1,1,48,10595000,220729
-34.542119,-58.477743999999994,Saavedra,1,0,1,37,7150000,193243
-34.612297,-58.431415,Caballito,1,0,1,39,8775000,225000
-34.612297,-58.431415,Caballito,2,1,1,39,8775000,225000
-34.62818,-58.429483,Caballito,3,2,2,64,15275000,238671
-34.639593,-58.500664,Villa Luro,3,2,2,70,9054500,129350
-34.639593,-58.500664,Villa Luro,3,2,2,70,8794500,125635
-34.639593,-58.500664,Villa Luro,3,2,2,70,13149500,187850
-34.592490000000005,-58.40590600000001,Barrio Norte,4,3,3,188,32175000,171143
-34.571701000000004,-58.433725,Las Cañitas,3,2,2,60,18070000,301166
-34.616224,-58.500952000000005,Monte Castro,1,0,1,37,5525000,149324
-34.590688,-58.44836,Villa Crespo,1,0,1,31,5265000,169838
-34.593334999999996,-58.442214,Villa Crespo,1,0,1,33,6435000,195000
-34.572721,-58.483565000000006,Villa Urquiza,1,0,1,36,7423000,206194
-34.572721,-58.483565000000006,Villa Urquiza,3,2,1,56,17160000,306428
-34.572721,-58.483565000000006,Villa Urquiza,3,2,1,56,15600000,278571
-34.635844,-58.440895999999995,Parque Chacabuco,4,3,2,104,16575000,159375
-34.621146,-58.41698100000001,Boedo,2,1,1,35,6370000,182000
-34.638909000000005,-58.465856,Flores,2,1,1,48,5850000,121875
-34.645103999999996,-58.456837,Flores,2,1,1,27,2275000,84259
-34.542071,-58.47006700000001,Nuñez,1,0,1,37,8450000,228378
-34.547352000000004,-58.46008199999999,Nuñez,2,1,1,28,5492500,196160
-34.542106,-58.473114,Nuñez,1,0,1,37,8775000,237162
-34.542071,-58.47006700000001,Nuñez,1,0,1,37,8515000,230135
-34.542106,-58.473114,Nuñez,1,0,1,37,8333000,225216
-34.542106,-58.473114,Nuñez,1,0,1,37,8190000,221351
-34.542106,-58.473114,Nuñez,1,0,1,37,8970000,242432
-34.542106,-58.473114,Nuñez,1,0,1,36,8255000,229305
-34.542106,-58.473114,Nuñez,1,0,1,37,9340500,252445
-34.5648202641,-58.4701381592,Coghlan,2,1,1,45,12350000,274444
-34.575339,-58.44021600000001,Palermo,1,0,1,40,11375000,284375
-34.583785,-58.425532999999994,Palermo,2,1,1,40,7475000,186875
-34.58580429999999,-58.4239536,Palermo,2,1,1,31,7280000,234838
-34.567181899999994,-58.455935100000005,Belgrano,2,1,1,53,9620000,181509
-34.611765999999996,-58.391284,Congreso,2,1,1,45,6695000,148777
-34.614905,-58.401113,Balvanera,2,1,1,35,4550000,130000
-34.622529,-58.441920999999994,Caballito,2,1,1,55,8255000,150090
-34.619673999999996,-58.445094999999995,Caballito,2,1,1,51,10985000,215392
-34.62146,-58.44644,Caballito,1,0,1,25,4875000,195000
-34.621990999999994,-58.446253000000006,Caballito,2,1,1,37,6370000,172162
-34.623464,-58.43634599999999,Caballito,2,1,1,35,7150000,204285
-34.597489,-58.446224,Villa Crespo,1,0,1,38,7462000,196368
-34.609237,-58.502897,Villa Devoto,1,0,1,41,7403500,180573
-34.627451,-58.384278,Constitución,1,0,1,20,2925000,146250
-34.619056,-58.391158999999995,Constitución,1,0,1,29,4810000,165862
-34.580818,-58.491051,Villa Urquiza,2,1,1,57,8021000,140719
-34.580818,-58.491051,Villa Urquiza,2,1,1,57,9646000,169228
-34.576817999999996,-58.481128000000005,Villa Urquiza,2,1,1,30,6500000,216666
-34.574642,-58.489966,Villa Urquiza,1,0,1,36,8125000,225694
-34.612451,-58.483383999999994,Villa del Parque,1,0,1,37,6500000,172276
-34.6025849833,-58.378110273599994,Centro / Microcentro,1,0,1,26,3900000,150000
-34.625440000000005,-58.413449,Boedo,3,2,1,51,9730500,190794
-34.63208,-58.470960999999996,Flores,3,2,1,52,7150000,137500
-34.598465999999995,-58.384012,Retiro,4,2,2,129,25935000,201046
-34.56304306194158,-58.452525346078794,Belgrano,3,2,1,52,10985000,211250
-34.562464,-58.449175,Belgrano,3,2,2,91,24700000,271428
-34.567595000000004,-58.434961,Belgrano,3,2,2,64,16510000,257968
-34.634049,-58.480644999999996,Floresta,3,2,1,58,5980000,103103
-34.592077,-58.410441000000006,Recoleta,3,2,1,64,14950000,233593
-34.596261,-58.401979000000004,Recoleta,4,2,2,101,19370000,191782
-34.611530200000004,-58.4087215,Balvanera,3,2,1,40,5590000,139750
-34.6149499,-58.374399,San Telmo,3,2,2,55,7475000,135909
-34.609237,-58.502897,Villa Devoto,3,2,2,65,11043500,169900
-34.614913,-58.505537,Villa Devoto,3,2,1,62,8125000,131048
-34.662921999999995,-58.467822999999996,Villa Lugano,3,2,1,55,6175000,110583
-34.687728,-58.459846999999996,Villa Lugano,3,2,1,50,3445000,68900
-34.682027000000005,-58.46569,Villa Lugano,3,2,1,50,3575000,71500
-34.585858,-58.504638,Villa Pueyrredón,3,2,2,62,12675000,204435
-34.583446,-58.504597,Villa Pueyrredón,3,2,2,69,16900000,244927
-34.549039,-58.455982999999996,Nuñez,4,3,1,74,14365000,194121
-34.582152,-58.431877,Palermo,4,3,2,138,81250000,586346
-34.596024,-58.42300600000001,Palermo,4,3,1,80,16250000,203125
-34.562545,-58.46301,Belgrano,4,3,2,135,39650000,293703
-34.61931,-58.435683999999995,Caballito,4,3,2,108,17550000,162500
-34.62184,-58.439915,Caballito,4,3,1,133,20800000,156390
-34.623962,-58.370135999999995,San Telmo,4,3,2,134,12675000,94589
-34.601526,-58.504928,Villa Devoto,4,3,3,98,25025000,255357
-34.636524,-58.443877,Parque Chacabuco,4,3,2,110,20800000,189090
-34.559967,-58.452771,Belgrano,6,5,3,240,48425000,201770
-34.6293227,-58.4127444,Boedo,1,0,1,35,5070000,144857
-34.6107269447,-58.415193532299995,Abasto,1,0,1,32,6574425,205450
-34.6226053,-58.4597591,Flores,1,0,1,39,6890000,176666
-34.598870500000004,-58.3756481,Retiro,1,0,1,29,7020000,242068
-34.598870500000004,-58.3756481,Retiro,1,0,1,28,6370000,227500
-34.5992935461,-58.4155511856,Almagro,1,0,1,58,7150000,123275
-34.6016477,-58.4254098,Almagro,1,0,1,28,4680000,167142
-34.6005515597,-58.4075220571,Almagro,1,0,1,20,4810000,240500
-34.601536700000004,-58.4244685,Almagro,1,0,1,32,6929000,216531
-34.640144,-58.528738,Liniers,1,0,1,17,2268500,133441
-34.5872089183,-58.4317080075,Palermo,1,0,1,52,13323245,256216
-34.583695,-58.4246125,Palermo,1,0,1,43,20540000,477674
-34.58274801638354,-58.42408525845831,Palermo,1,0,1,55,9100000,165454
-34.57956,-58.428412,Palermo,1,0,1,30,8775000,292500
-34.5924950941,-58.432968645699994,Palermo,1,0,1,26,5980000,230000
-34.5774582,-58.422121700000005,Palermo,1,0,2,37,9750000,263513
-34.603771,-58.381586999999996,Palermo,1,0,2,25,6760000,270400
-34.58274801638354,-58.42408525845831,Palermo,1,0,1,35,6955000,198714
-34.58274801638354,-58.42408525845831,Palermo,1,0,1,34,7117500,209338
-34.5808465,-58.4322904,Palermo,1,0,1,32,8580000,268125
-34.567028,-58.432968,Palermo,1,0,1,35,9555000,273000
-34.588328000000004,-58.438906,Palermo,1,0,1,39,9100000,233333
-34.5584408,-58.4463527,Belgrano,1,0,1,33,8755500,265318
-34.5572261,-58.4647615,Belgrano,1,0,1,32,8125000,253906
-34.5685534,-58.458085200000006,Belgrano,1,0,1,38,7410000,195000
-34.5584408,-58.4463527,Belgrano,1,0,1,32,8411000,262843
-34.5584408,-58.4463527,Belgrano,1,0,1,33,8814000,267090
-34.561679999999996,-58.458691,Belgrano,1,0,1,46,9100000,197826
-34.5584408,-58.4463527,Belgrano,1,0,1,40,10838750,270968
-34.5679570437,-58.4585734001,Belgrano,1,0,1,40,7410000,185250
-34.5584408,-58.4463527,Belgrano,1,0,1,40,10708750,267718
-34.5684963,-58.4442846,Belgrano,1,0,1,26,6825000,262500
-34.610071271389494,-58.39402909517083,Congreso,1,0,1,37,5850000,158108
-34.597727,-58.410177000000004,Recoleta,1,0,1,42,11017500,262321
-34.5877697,-58.395297,Recoleta,1,0,1,38,7800000,205263
-34.595312,-58.37953100000001,Recoleta,1,0,1,35,8125000,232142
-34.597727,-58.410177000000004,Recoleta,1,0,1,39,8385000,215000
-34.5469599,-58.4789358,Saavedra,1,0,1,38,8905000,234342
-34.6070392,-58.4047137,Balvanera,1,0,1,20,4485000,224250
-34.614785,-58.463258999999994,Caballito,1,0,1,38,6272500,165065
-34.606525399999995,-58.4307402,Caballito,1,0,1,34,6110000,179705
-34.6173644,-58.4633184,Caballito,1,0,1,35,5986500,171042
-34.628190100000005,-58.44457320000001,Caballito,1,0,1,27,5590000,207037
-34.6115677,-58.3761794,Monserrat,1,0,1,41,7800000,190243
-34.6113536195,-58.3738829841,San Telmo,1,0,1,47,9750000,207446
-34.625225,-58.3705664,San Telmo,1,0,1,41,5193500,126670
-34.578463899999996,-58.459287100000005,Colegiales,1,0,1,38,6435000,169342
-34.6383027,-58.4963169,Villa Luro,1,0,1,38,5200000,136842
-34.6000544,-58.378555799999994,San Nicolás,1,0,1,35,5005000,143000
-34.6040284,-58.4556458,Villa Crespo,1,0,1,43,7475000,173837
-34.597613,-58.444008,Villa Crespo,1,0,1,27,4680000,173333
-34.6040284,-58.4556458,Villa Crespo,1,0,1,43,7540000,175348
-34.593419899999994,-58.443175600000004,Villa Crespo,1,0,1,22,5525000,251136
-34.5904695,-58.5146417,Villa Devoto,1,0,1,32,5850000,182812
-34.588669200000005,-58.5082351,Villa Devoto,1,0,1,34,5590000,164411
-34.684875,-58.477093,Villa Lugano,1,0,1,32,4680000,146250
-34.6291503,-58.38970870000001,Constitución,1,0,1,25,3705000,148200
-34.6189461,-58.3601683,Puerto Madero,1,0,1,35,17550000,501428
-34.621275,-58.36148000000001,Puerto Madero,1,0,1,37,14300000,386486
